ds,y,abertura,max,min,volume,variacao
2018-04-16,82.862,84.328,84.591,82.762,3.0,-1.75
2018-04-13,84.334,85.441,85.441,84.144,3.61,-1.3
2018-04-12,85.444,85.246,85.577,85.025,2.92,0.23
2018-04-11,85.246,84.494,85.417,84.34,3.47,0.87
2018-04-10,84.51,83.312,84.538,83.312,3.63,1.44
2018-04-09,83.307,84.832,85.11,83.155,3.27,-1.78
2018-04-06,84.82,85.21,85.21,83.833,3.16,-0.46
2018-04-05,85.21,84.374,86.148,84.374,4.39,1.01
2018-04-04,84.36,84.61,84.61,82.826,3.04,-0.31
2018-04-03,84.623,84.669,85.411,84.21,2.66,-0.05
2018-04-02,84.666,85.365,85.675,84.166,2.68,-0.82
2018-03-29,85.366,83.874,85.708,83.874,3.25,1.78
2018-03-28,83.874,83.806,83.889,82.889,3.0,0.08
2018-03-27,83.808,85.103,85.296,83.542,3.04,-1.5
2018-03-26,85.088,84.377,85.553,84.357,2.43,0.84
2018-03-23,84.377,84.766,85.45,84.042,3.28,-0.46
2018-03-22,84.768,84.984,85.499,84.197,3.34,-0.25
2018-03-21,84.977,84.166,85.145,84.08,3.36,0.97
2018-03-20,84.164,83.919,84.412,83.682,2.76,0.3
2018-03-19,83.913,84.886,84.886,83.678,3.43,-1.15
2018-03-16,84.886,84.928,85.495,84.525,5.61,-0.05
2018-03-15,84.928,86.051,86.051,84.72,3.96,-1.3
2018-03-14,86.051,86.383,86.97,85.691,2.64,-0.39
2018-03-13,86.384,86.902,87.333,86.119,2.82,-0.59
2018-03-12,86.9,86.386,87.046,86.386,2.68,0.61
2018-03-09,86.371,84.987,86.389,84.749,3.59,1.63
2018-03-08,84.985,85.51,85.83,84.491,3.81,-0.58
2018-03-07,85.484,85.653,85.653,84.397,3.56,-0.2
2018-03-06,85.653,86.023,86.931,85.653,3.72,-0.43
2018-03-05,86.023,85.761,86.165,85.053,3.53,0.3
2018-03-02,85.761,85.378,85.761,83.897,4.0,0.45
2018-03-01,85.378,85.337,86.26,84.64,4.48,0.03
2018-02-28,85.354,86.939,87.109,85.199,6.13,-1.82
2018-02-27,86.935,87.649,87.839,86.613,3.64,-0.82
2018-02-26,87.653,87.296,88.318,87.242,4.17,0.41
2018-02-23,87.293,86.69,87.345,86.138,4.31,0.7
2018-02-22,86.686,86.05,87.159,86.05,3.65,0.74
2018-02-21,86.052,85.804,87.358,85.804,4.96,0.29
2018-02-20,85.804,84.792,86.29,84.261,4.2,1.19
2018-02-19,84.793,84.525,84.956,84.525,2.15,0.32
2018-02-16,84.525,84.291,84.575,83.824,3.58,0.28
2018-02-15,84.291,83.551,84.686,83.551,3.6,0.9
2018-02-14,83.543,80.901,83.782,80.901,4.03,3.27
2018-02-09,80.899,81.532,81.897,79.69,4.42,-0.78
2018-02-08,81.533,82.773,83.501,81.109,4.14,-1.49
2018-02-07,82.767,83.894,84.41,82.548,4.01,-1.34
2018-02-06,83.894,81.857,84.162,80.804,5.77,2.48
2018-02-05,81.861,84.04,84.311,81.861,3.35,-2.59
2018-02-02,84.041,85.495,85.495,83.831,3.48,-1.7
2018-02-01,85.495,84.913,86.028,84.833,4.21,0.69
2018-01-31,84.913,84.485,86.213,84.484,4.36,0.51
2018-01-30,84.482,84.697,84.697,83.804,3.68,-0.25
2018-01-29,84.698,85.531,85.531,84.341,4.01,-0.97
2018-01-26,85.531,83.68,85.531,83.68,5.58,2.21
2018-01-24,83.68,80.679,83.68,80.679,5.67,3.72
2018-01-23,80.678,81.676,81.676,80.524,3.83,-1.22
2018-01-22,81.675,81.22,81.675,80.923,2.78,0.56
2018-01-19,81.22,80.965,81.429,80.854,3.22,0.32
2018-01-18,80.963,81.185,81.367,80.498,3.54,-0.28
2018-01-17,81.189,79.832,81.189,79.828,3.44,1.7
2018-01-16,79.832,79.751,80.246,79.668,3.07,0.1
2018-01-15,79.752,79.349,79.847,79.349,2.0,0.51
2018-01-12,79.349,79.365,79.44,78.861,3.69,-0.02
2018-01-11,79.365,78.201,79.365,78.201,3.51,1.49
2018-01-10,78.201,78.864,78.864,78.164,2.85,-0.84
2018-01-09,78.864,79.379,79.415,78.699,3.57,-0.65
2018-01-08,79.379,79.07,79.395,78.631,2.63,0.39
2018-01-05,79.071,78.644,79.071,78.218,2.83,0.54
2018-01-04,78.647,77.998,79.135,77.998,3.59,0.84
2018-01-03,77.995,77.889,78.414,77.602,3.24,0.13
2018-01-02,77.891,76.403,77.909,76.403,2.97,1.95
2017-12-28,76.402,76.077,76.437,76.077,2.15,0.43
2017-12-27,76.073,75.708,76.293,75.708,1.85,0.48
2017-12-26,75.708,75.187,75.837,74.924,1.63,0.69
2017-12-22,75.187,75.128,75.227,74.623,1.97,0.07
2017-12-21,75.133,73.367,75.133,73.265,3.15,2.41
2017-12-20,73.367,72.68,73.492,72.68,2.29,0.94
2017-12-19,72.68,73.122,73.139,72.347,2.42,-0.6
2017-12-18,73.115,72.621,73.519,72.621,3.3,0.7
2017-12-15,72.608,72.428,73.069,72.277,4.8,0.25
2017-12-14,72.429,72.913,72.913,71.969,3.6,-0.67
2017-12-13,72.914,73.827,74.622,72.569,4.63,-1.22
2017-12-12,73.814,72.8,73.814,71.798,3.05,1.39
2017-12-11,72.8,72.775,73.361,72.498,2.53,0.09
2017-12-08,72.732,72.489,73.425,72.489,3.18,0.34
2017-12-07,72.487,73.268,73.268,71.356,3.36,-1.07
2017-12-06,73.268,72.535,73.418,71.906,3.2,1.0
2017-12-05,72.546,73.09,74.166,72.319,3.0,-0.74
2017-12-04,73.09,72.266,73.749,72.266,3.13,1.14
2017-12-01,72.264,71.955,72.472,71.488,3.1,0.41
2017-11-30,71.971,72.7,72.7,71.215,5.51,-1.0
2017-11-29,72.7,74.146,74.515,72.7,3.75,-1.94
2017-11-28,74.14,74.06,74.989,74.056,3.12,0.11
2017-11-27,74.059,74.157,74.157,73.159,2.9,-0.13
2017-11-24,74.157,74.503,74.542,74.093,2.59,-0.44
2017-11-23,74.487,74.519,74.578,73.851,1.6,-0.04
2017-11-22,74.519,74.611,75.019,74.242,3.52,-0.1
2017-11-21,74.595,73.439,75.073,73.439,3.65,1.58
2017-11-17,73.437,72.512,73.632,72.39,2.83,1.28
2017-11-16,72.512,70.827,72.896,70.827,3.44,2.38
2017-11-14,70.827,72.442,72.838,70.825,4.49,-2.27
2017-11-13,72.475,72.167,72.735,71.776,2.87,0.43
2017-11-10,72.166,72.932,73.019,71.92,3.24,-1.05
2017-11-09,72.931,74.363,74.363,72.795,3.41,-1.93
2017-11-08,74.363,72.468,74.481,72.468,3.51,2.69
2017-11-07,72.415,74.306,74.306,72.386,5.04,-2.55
2017-11-06,74.311,73.911,74.445,73.83,3.4,0.53
2017-11-03,73.915,73.834,74.254,73.094,4.52,0.12
2017-11-01,73.824,74.31,75.199,73.823,3.78,-0.65
2017-10-31,74.308,74.798,75.142,74.145,3.66,-0.66
2017-10-30,74.8,75.973,75.973,74.305,3.93,-1.55
2017-10-27,75.976,75.898,76.617,75.601,3.54,0.1
2017-10-26,75.896,76.671,77.061,75.813,2.99,-1.01
2017-10-25,76.671,76.35,76.883,75.404,3.05,0.42
2017-10-24,76.35,75.426,76.42,75.426,3.14,1.24
2017-10-23,75.413,76.398,76.498,75.315,2.71,-1.28
2017-10-20,76.391,76.291,76.971,76.291,2.73,0.14
2017-10-19,76.283,76.591,76.591,75.366,2.59,-0.4
2017-10-18,76.591,76.211,76.73,76.012,3.25,0.51
2017-10-17,76.201,76.892,76.892,76.046,2.86,-0.9
2017-10-16,76.892,76.985,77.382,76.565,3.17,-0.13
2017-10-13,76.99,76.659,77.319,76.659,3.3,0.43
2017-10-11,76.66,76.91,76.985,76.323,3.9,-0.31
2017-10-10,76.897,75.745,76.996,75.745,3.6,1.55
2017-10-09,75.727,76.055,76.067,75.181,2.41,-0.43
2017-10-06,76.055,76.618,76.618,75.603,3.09,-0.73
2017-10-05,76.618,76.592,78.024,76.592,4.24,0.03
2017-10-04,76.591,76.763,77.004,76.422,3.22,-0.22
2017-10-03,76.763,74.363,76.763,74.363,3.93,3.23
2017-10-02,74.36,74.295,74.506,73.845,2.59,0.09
2017-09-29,74.294,73.571,74.518,73.571,3.22,0.99
2017-09-28,73.567,73.808,74.011,73.277,3.18,-0.31
2017-09-27,73.797,74.358,74.744,73.125,3.91,-0.7
2017-09-26,74.319,74.443,74.971,74.319,3.68,-0.17
2017-09-25,74.443,75.381,75.47,74.303,3.48,-1.26
2017-09-22,75.39,75.618,75.734,75.029,2.89,-0.28
2017-09-21,75.604,76.014,76.251,75.282,3.33,-0.53
2017-09-20,76.004,75.974,76.42,75.074,4.01,0.04
2017-09-19,75.974,75.99,76.071,75.3,3.12,-0.02
2017-09-18,75.99,75.758,76.404,75.621,3.54,0.31
2017-09-15,75.757,74.656,75.82,74.648,4.97,1.47
2017-09-14,74.657,74.787,74.949,74.397,3.31,-0.18
2017-09-13,74.788,74.543,75.146,74.196,3.33,0.33
2017-09-12,74.539,74.322,75.332,74.294,3.7,0.3
2017-09-11,74.319,73.096,74.636,73.096,3.38,1.7
2017-09-08,73.079,73.413,73.646,72.925,3.21,-0.45
2017-09-06,73.412,72.157,73.608,72.157,4.37,1.75
2017-09-05,72.151,72.134,73.18,71.827,4.36,0.03
2017-09-04,72.129,71.921,72.141,71.671,2.06,0.29
2017-09-01,71.923,70.848,72.217,70.846,4.01,1.54
2017-08-31,70.835,70.887,71.234,70.516,4.38,-0.07
2017-08-30,70.886,71.328,71.454,70.755,2.75,-0.62
2017-08-29,71.33,71.005,71.33,70.517,2.35,0.44
2017-08-28,71.017,71.074,71.39,70.909,2.26,-0.08
2017-08-25,71.074,71.138,71.506,70.801,2.49,-0.08
2017-08-24,71.133,70.482,71.238,70.482,3.21,0.93
2017-08-23,70.478,70.011,70.587,69.947,3.45,0.67
2017-08-22,70.011,68.645,70.278,68.645,4.03,2.01
2017-08-21,68.635,68.713,69.068,68.514,2.72,-0.12
2017-08-18,68.715,67.99,68.808,67.979,3.57,1.09
2017-08-17,67.977,68.596,68.596,67.866,2.74,-0.9
2017-08-16,68.594,68.356,68.95,68.304,3.87,0.35
2017-08-15,68.355,68.296,68.846,68.293,2.84,0.1
2017-08-14,68.285,67.364,68.642,67.226,2.91,1.37
2017-08-11,67.359,66.992,67.623,66.678,2.98,0.55
2017-08-10,66.992,67.671,67.671,66.65,2.91,-1.0
2017-08-09,67.671,67.894,67.894,67.29,2.56,-0.34
2017-08-08,67.899,67.936,68.5,67.671,3.24,-0.06
2017-08-07,67.94,66.898,68.043,66.887,3.09,1.56
2017-08-04,66.898,66.783,67.104,66.525,2.44,0.18
2017-08-03,66.777,67.136,67.256,66.705,2.81,-0.53
2017-08-02,67.136,66.504,67.277,66.305,3.83,0.93
2017-08-01,66.516,65.925,66.606,65.925,2.85,0.9
2017-07-31,65.92,65.503,66.048,65.503,2.65,0.65
2017-07-28,65.497,65.253,65.497,64.953,2.85,0.34
2017-07-27,65.277,65.013,65.678,65.013,2.56,0.41
2017-07-26,65.011,65.668,65.873,64.992,3.03,-1.0
2017-07-25,65.668,65.101,65.749,65.101,2.82,0.87
2017-07-24,65.1,64.695,65.104,64.678,1.97,0.64
2017-07-21,64.684,64.936,65.15,64.599,2.21,-0.39
2017-07-20,64.938,65.178,65.505,64.898,2.34,-0.37
2017-07-19,65.18,65.337,65.604,64.874,2.7,-0.24
2017-07-18,65.338,65.208,65.338,64.943,2.28,0.19
2017-07-17,65.212,65.431,65.478,65.119,2.33,-0.34
2017-07-14,65.436,65.178,65.624,65.178,2.8,0.4
2017-07-13,65.178,64.854,65.302,64.854,3.22,0.53
2017-07-12,64.836,63.84,64.938,63.827,4.24,1.57
2017-07-11,63.832,63.027,63.891,62.908,2.65,1.28
2017-07-10,63.025,62.322,63.135,62.322,2.29,1.13
2017-07-07,62.322,62.474,62.926,62.035,2.98,-0.24
2017-07-06,62.47,63.156,63.188,62.354,3.13,-1.08
2017-07-05,63.154,63.215,63.485,62.708,3.27,-0.12
2017-07-04,63.232,63.268,63.346,63.076,980.07,-0.08
2017-07-03,63.28,62.901,63.338,62.901,2.15,0.6
2017-06-30,62.9,62.238,63.038,62.238,2.77,1.06
2017-06-29,62.239,62.01,62.499,61.689,3.01,0.36
2017-06-28,62.018,61.684,62.057,61.433,2.8,0.56
2017-06-27,61.675,62.188,62.424,61.58,3.38,-0.82
2017-06-26,62.188,61.088,62.251,61.088,2.68,1.8
2017-06-23,61.087,61.272,61.4,60.992,2.92,-0.3
2017-06-22,61.272,60.762,61.354,60.758,3.16,0.84
2017-06-21,60.762,60.783,61.188,60.544,3.38,-0.01
2017-06-20,60.766,62.011,62.011,60.766,4.08,-2.01
2017-06-19,62.014,61.62,62.272,61.62,2.84,0.63
2017-06-16,61.626,61.911,61.921,61.269,5.25,-0.48
2017-06-14,61.923,61.831,62.475,61.508,4.46,0.15
2017-06-13,61.829,61.708,62.012,61.51,2.55,0.21
2017-06-12,61.7,62.219,62.286,61.279,3.12,-0.82
2017-06-09,62.211,62.755,63.066,62.095,3.2,-0.87
2017-06-08,62.756,63.171,63.171,62.376,2.79,-0.66
2017-06-07,63.171,62.955,63.637,62.912,2.98,0.34
2017-06-06,62.955,62.45,63.302,62.426,3.09,0.81
2017-06-05,62.45,62.503,62.8,62.01,2.5,-0.1
2017-06-02,62.511,62.289,62.773,62.161,2.96,0.36
2017-06-01,62.289,62.711,63.293,62.165,3.47,-0.67
2017-05-31,62.711,63.961,63.984,62.673,4.68,-1.96
2017-05-30,63.962,63.765,64.107,63.72,2.3,0.32
2017-05-29,63.761,64.055,64.055,63.531,1.7,-0.51
2017-05-26,64.085,63.228,64.17,63.228,3.97,1.36
2017-05-25,63.227,63.256,63.991,62.762,4.12,-0.05
2017-05-24,63.257,62.673,64.016,62.673,4.31,0.95
2017-05-23,62.662,61.67,62.775,61.67,4.9,1.6
2017-05-22,61.673,62.638,62.638,60.925,6.0,-1.54
2017-05-19,62.639,61.597,63.488,61.597,6.31,1.69
2017-05-18,61.597,67.536,67.536,60.315,11.39,-8.8
2017-05-17,67.54,68.674,68.674,67.163,3.42,-1.67
2017-05-16,68.685,68.473,68.792,68.124,3.79,0.31
2017-05-15,68.474,68.227,68.593,68.081,3.39,0.37
2017-05-12,68.222,67.536,68.429,67.536,3.94,1.01
2017-05-11,67.538,67.355,67.709,67.191,2.96,0.28
2017-05-10,67.35,66.284,67.528,66.284,3.27,1.62
2017-05-09,66.278,65.533,66.536,65.533,2.76,1.15
2017-05-08,65.526,65.705,66.015,65.295,2.34,-0.28
2017-05-05,65.71,64.869,65.768,64.863,2.85,1.31
2017-05-04,64.863,66.069,66.099,64.721,3.9,-1.86
2017-05-03,66.094,66.72,66.758,65.898,3.55,-0.94
2017-05-02,66.722,65.404,66.851,65.404,3.61,2.02
2017-04-28,65.403,64.679,65.403,64.592,3.07,1.12
2017-04-27,64.677,64.872,65.327,64.292,3.21,-0.29
2017-04-26,64.862,65.144,65.436,64.679,3.32,-0.44
2017-04-25,65.148,64.384,65.148,63.875,3.13,1.18
2017-04-24,64.389,63.761,64.754,63.761,3.29,0.99
2017-04-20,63.761,63.406,64.163,63.388,2.99,0.56
2017-04-19,63.407,64.165,64.572,63.219,3.16,-1.17
2017-04-18,64.159,64.336,64.591,63.717,3.24,-0.27
2017-04-17,64.335,62.828,64.424,62.828,3.25,2.4
2017-04-13,62.826,63.891,63.992,62.826,3.31,-1.67
2017-04-12,63.892,64.362,64.456,63.814,4.39,-0.73
2017-04-11,64.36,64.65,64.872,63.351,3.28,-0.45
2017-04-10,64.65,64.593,64.928,64.115,3.08,0.09
2017-04-07,64.593,64.202,65.197,64.016,2.94,0.58
2017-04-06,64.223,64.775,64.921,63.762,2.96,-0.85
2017-04-05,64.775,65.77,66.211,64.493,3.07,-1.51
2017-04-04,65.769,65.212,65.775,64.99,2.15,0.85
2017-04-03,65.211,64.989,65.384,64.774,2.95,0.35
2017-03-31,64.984,65.266,65.597,64.859,2.7,-0.43
2017-03-30,65.266,65.541,65.775,65.07,2.41,-0.4
2017-03-29,65.528,64.636,65.551,64.476,3.6,1.37
2017-03-28,64.64,64.308,64.847,64.042,3.46,0.52
2017-03-27,64.308,63.829,64.356,63.03,2.76,0.71
2017-03-24,63.854,63.554,63.997,63.469,2.65,0.51
2017-03-23,63.531,63.521,63.942,62.84,3.55,0.01
2017-03-22,63.521,62.98,63.747,62.496,4.19,0.86
2017-03-21,62.98,64.884,64.965,62.795,3.81,-2.93
2017-03-20,64.884,64.21,65.136,63.672,3.73,1.05
2017-03-17,64.21,65.783,66.205,64.152,5.37,-2.39
2017-03-16,65.783,66.232,66.554,65.531,2.95,-0.68
2017-03-15,66.235,64.702,66.318,64.537,3.86,2.37
2017-03-14,64.699,65.511,65.549,64.699,2.91,-1.27
2017-03-13,65.534,64.674,65.651,64.674,2.23,1.33
2017-03-10,64.675,64.586,65.725,64.472,3.54,0.14
2017-03-09,64.585,64.718,65.068,64.203,3.62,-0.21
2017-03-08,64.718,65.748,65.81,64.496,3.84,-1.56
2017-03-07,65.742,66.343,66.641,65.668,2.98,-0.9
2017-03-06,66.341,66.786,66.892,66.119,3.44,-0.67
2017-03-03,66.786,65.86,66.801,65.86,2.74,1.41
2017-03-02,65.855,67.0,67.035,65.594,3.19,-1.69
2017-03-01,66.989,66.661,67.398,66.661,2.45,0.49
2017-02-24,66.662,67.458,67.458,66.452,3.15,-1.18
2017-02-23,67.461,68.591,69.488,67.279,4.1,-1.64
2017-02-22,68.59,69.052,69.052,68.282,3.48,-0.67
2017-02-21,69.052,68.536,69.112,68.536,3.15,0.76
2017-02-20,68.533,67.756,68.674,67.756,2.24,1.16
2017-02-17,67.748,67.814,67.819,67.158,2.87,-0.1
2017-02-16,67.814,67.979,68.456,67.661,3.66,-0.24
2017-02-15,67.976,66.712,68.016,66.712,4.25,1.89
2017-02-14,66.713,66.971,67.11,66.251,3.48,-0.38
2017-02-13,66.968,66.125,67.094,66.125,3.2,1.28
2017-02-10,66.125,64.965,66.292,64.935,3.55,1.79
2017-02-09,64.965,64.85,65.302,64.587,2.72,0.2
2017-02-08,64.835,64.2,64.835,63.74,3.24,0.99
2017-02-07,64.199,64.022,64.815,63.938,2.86,0.32
2017-02-06,63.993,64.957,65.327,63.933,2.63,-1.48
2017-02-03,64.954,64.579,65.387,64.264,3.59,0.58
2017-02-02,64.578,64.835,65.132,64.163,3.05,-0.4
2017-02-01,64.836,64.687,65.594,64.687,3.31,0.26
2017-01-31,64.671,64.31,64.901,64.284,2.82,0.57
2017-01-30,64.302,66.025,66.025,64.165,2.33,-2.62
2017-01-27,66.034,66.195,66.242,65.876,2.66,-0.24
2017-01-26,66.191,65.842,66.594,65.842,3.6,0.53
2017-01-24,65.84,65.752,66.173,65.615,3.97,0.14
2017-01-23,65.749,64.519,65.816,64.5,3.05,1.9
2017-01-20,64.521,63.951,64.694,63.951,3.52,0.89
2017-01-19,63.951,64.145,64.456,63.574,2.96,-0.31
2017-01-18,64.15,64.36,64.68,64.063,3.1,-0.32
2017-01-17,64.354,63.827,64.658,63.456,3.02,0.82
2017-01-16,63.831,63.652,64.014,63.556,1.82,0.28
2017-01-13,63.652,63.94,64.092,63.366,2.82,-0.47
2017-01-12,63.954,62.448,64.342,62.448,4.68,2.41
2017-01-11,62.446,62.134,62.674,61.665,3.24,0.51
2017-01-10,62.132,61.71,62.446,61.71,2.7,0.7
2017-01-09,61.7,61.68,62.112,61.307,2.56,0.06
2017-01-06,61.665,62.072,62.072,61.396,2.45,-0.65
2017-01-05,62.071,61.594,62.409,61.594,3.42,0.78
2017-01-04,61.589,61.811,61.94,61.302,2.93,-0.36
2017-01-03,61.814,59.631,61.815,59.631,3.43,3.73
2017-01-02,59.589,60.227,60.227,59.371,833.73,-1.06
2016-12-29,60.227,59.782,60.248,59.278,2.19,0.75
2016-12-28,59.782,58.688,59.911,58.688,2.02,1.85
2016-12-27,58.697,58.627,59.068,58.402,1.67,0.13
2016-12-26,58.62,57.941,58.781,57.941,701.23,1.18
2016-12-23,57.937,57.255,58.143,57.255,2.22,1.19
2016-12-22,57.255,57.646,57.646,56.829,2.9,-0.68
2016-12-21,57.647,57.583,58.049,57.222,2.54,0.11
2016-12-20,57.583,57.116,57.918,57.038,2.76,0.83
2016-12-19,57.111,58.39,58.6,57.109,3.5,-2.19
2016-12-16,58.389,58.398,59.312,58.365,3.8,-0.01
2016-12-15,58.396,58.214,58.635,57.575,3.68,0.32
2016-12-14,58.212,59.28,59.338,58.212,3.98,-1.8
2016-12-13,59.281,59.178,59.946,58.758,3.7,0.17
2016-12-12,59.179,60.517,60.517,59.035,6.77,-2.19
2016-12-09,60.501,60.688,61.129,60.316,3.44,-0.29
2016-12-08,60.677,61.43,61.936,60.499,3.03,-1.2
2016-12-07,61.414,61.111,61.918,61.062,3.96,0.53
2016-12-06,61.088,59.828,61.235,59.396,3.72,2.1
2016-12-05,59.832,60.322,60.72,59.635,2.95,-0.8
2016-12-02,60.316,59.499,60.379,58.092,4.48,1.36
2016-12-01,59.507,61.906,61.911,59.058,5.52,-3.88
2016-11-30,61.906,60.994,62.59,60.994,4.73,1.51
2016-11-29,60.987,62.859,62.859,60.98,3.53,-2.97
2016-11-28,62.856,61.559,62.934,61.24,2.84,2.11
2016-11-25,61.559,61.394,61.559,60.573,2.74,0.27
2016-11-24,61.396,61.999,62.105,61.392,1.65,-0.95
2016-11-23,61.986,61.956,62.046,61.234,3.6,0.05
2016-11-22,61.954,61.072,62.55,61.072,4.11,1.45
2016-11-21,61.07,59.963,61.07,59.963,3.63,1.85
2016-11-18,59.962,59.77,60.193,59.327,3.57,0.32
2016-11-17,59.77,60.763,61.493,59.746,3.64,-1.63
2016-11-16,60.759,59.659,60.915,59.364,4.72,1.85
2016-11-14,59.657,59.183,59.961,58.322,5.58,0.8
2016-11-11,59.184,61.199,61.626,58.921,7.81,-3.3
2016-11-10,61.201,63.261,63.903,60.553,7.86,-3.25
2016-11-09,63.258,64.157,64.358,61.794,5.8,-1.4
2016-11-08,64.158,64.052,64.767,63.381,3.37,0.17
2016-11-07,64.052,61.601,64.193,61.601,3.43,3.98
2016-11-04,61.598,61.749,62.699,61.491,4.1,-0.25
2016-11-03,61.75,63.325,63.524,61.75,4.25,-2.49
2016-11-01,63.326,64.922,65.291,63.019,4.64,-2.46
2016-10-31,64.925,64.312,65.054,64.312,3.93,0.96
2016-10-28,64.308,64.251,64.728,63.778,3.91,0.09
2016-10-27,64.25,63.827,64.609,63.827,3.7,0.66
2016-10-26,63.826,63.86,63.924,63.084,4.43,-0.06
2016-10-25,63.866,64.059,64.266,63.248,4.04,-0.3
2016-10-24,64.06,64.141,64.691,63.914,3.78,-0.08
2016-10-21,64.108,63.838,64.372,63.379,3.78,0.42
2016-10-20,63.838,63.495,63.927,62.729,3.53,0.52
2016-10-19,63.506,63.784,64.089,63.309,3.73,-0.43
2016-10-18,63.782,62.701,63.937,62.701,4.39,1.73
2016-10-17,62.696,61.768,62.696,61.719,3.44,1.5
2016-10-14,61.767,61.12,62.039,61.12,3.81,1.06
2016-10-13,61.119,61.02,61.329,60.243,5.11,0.16
2016-10-11,61.022,61.668,61.668,60.885,3.68,-1.05
2016-10-10,61.668,61.13,61.756,61.13,3.03,0.92
2016-10-07,61.109,60.645,61.275,60.479,4.37,0.77
2016-10-06,60.644,60.254,60.724,60.07,3.62,0.65
2016-10-05,60.254,59.34,60.477,59.34,3.48,1.54
2016-10-04,59.339,59.461,59.58,58.892,4.02,-0.21
2016-10-03,59.461,58.37,59.549,58.367,2.86,1.87
2016-09-30,58.367,58.35,58.9,58.271,2.95,0.03
2016-09-29,58.351,59.346,59.621,58.292,3.3,-1.69
2016-09-28,59.356,58.383,59.415,58.353,3.33,1.67
2016-09-27,58.382,58.066,58.49,57.411,3.04,0.57
2016-09-26,58.054,58.697,58.697,57.904,2.17,-1.1
2016-09-23,58.697,58.992,59.131,58.409,2.9,-0.5
2016-09-22,58.994,58.408,59.462,58.408,3.47,1.03
2016-09-21,58.394,57.736,58.575,57.326,4.01,1.14
2016-09-20,57.736,57.356,57.902,57.356,3.09,0.67
2016-09-19,57.35,57.083,58.025,57.083,2.77,0.47
2016-09-16,57.08,57.909,57.909,56.794,3.83,-1.43
2016-09-15,57.909,57.068,58.127,57.068,2.9,1.49
2016-09-14,57.059,56.812,57.342,56.694,3.43,0.42
2016-09-13,56.821,58.58,58.58,56.459,4.51,-3.01
2016-09-12,58.586,57.998,58.595,57.511,3.64,1.01
2016-09-09,58.0,60.22,60.22,57.961,4.12,-3.71
2016-09-08,60.232,60.129,60.311,59.743,3.96,0.17
2016-09-06,60.129,59.566,60.129,59.182,3.25,0.95
2016-09-05,59.566,59.616,59.986,59.402,1.82,-0.08
2016-09-02,59.616,58.241,59.655,58.241,3.89,2.37
2016-09-01,58.236,57.901,58.417,57.638,3.8,0.58
2016-08-31,57.901,58.58,58.91,57.506,4.2,-1.15
2016-08-30,58.575,58.61,58.882,58.293,2.81,-0.06
2016-08-29,58.61,57.717,58.957,57.642,2.85,1.55
2016-08-26,57.716,57.725,58.655,57.259,3.72,-0.01
2016-08-25,57.722,57.718,58.124,57.639,3.07,0.01
2016-08-24,57.718,58.019,58.332,57.456,3.32,-0.52
2016-08-23,58.02,57.781,58.596,57.781,3.75,0.41
2016-08-22,57.781,59.08,59.099,57.631,3.23,-2.23
2016-08-19,59.099,59.158,59.24,58.599,2.74,-0.11
2016-08-18,59.166,59.324,59.418,58.829,3.72,-0.27
2016-08-17,59.324,58.847,59.324,58.081,4.31,0.8
2016-08-16,58.855,59.144,59.187,58.589,3.99,-0.49
2016-08-15,59.146,58.316,59.324,58.316,3.6,1.45
2016-08-12,58.298,58.3,58.753,57.987,3.93,0.0
2016-08-11,58.3,56.925,58.308,56.923,4.03,2.42
2016-08-10,56.92,57.69,57.953,56.735,3.62,-1.33
2016-08-09,57.689,57.637,58.095,57.615,3.14,0.09
2016-08-08,57.635,57.655,57.917,57.504,3.25,-0.04
2016-08-05,57.661,57.609,57.951,57.29,3.46,0.12
2016-08-04,57.594,57.076,58.03,57.076,4.32,0.91
2016-08-03,57.077,56.157,57.101,55.788,4.18,1.63
2016-08-02,56.162,56.756,56.974,55.696,3.98,-1.05
2016-08-01,56.756,57.309,57.729,56.676,4.21,-0.96
2016-07-29,57.308,56.664,57.474,56.34,4.55,1.13
2016-07-28,56.667,56.853,56.853,55.993,3.91,-0.33
2016-07-27,56.853,56.788,57.38,56.788,3.91,0.12
2016-07-26,56.783,56.876,57.31,56.708,3.46,-0.16
2016-07-25,56.873,57.006,57.205,56.398,3.22,-0.23
2016-07-22,57.002,56.641,57.171,56.518,3.0,0.64
2016-07-21,56.641,56.578,56.906,56.233,3.59,0.11
2016-07-20,56.578,56.699,56.927,56.221,4.0,-0.21
2016-07-19,56.698,56.487,56.698,56.246,3.91,0.38
2016-07-18,56.484,55.573,56.509,55.355,4.11,1.63
2016-07-15,55.578,55.482,55.649,55.233,3.8,0.18
2016-07-14,55.481,54.601,55.634,54.601,4.54,1.62
2016-07-13,54.598,54.256,54.647,53.733,4.16,0.63
2016-07-12,54.256,53.961,54.746,53.961,4.0,0.55
2016-07-11,53.96,53.143,54.021,53.143,3.31,1.54
2016-07-08,53.141,52.02,53.166,52.02,3.09,2.16
2016-07-07,52.015,51.902,52.719,51.888,3.83,0.22
2016-07-06,51.902,51.842,51.909,50.825,3.38,0.11
2016-07-05,51.842,52.565,52.565,51.51,3.22,-1.38
2016-07-04,52.569,52.241,52.918,52.241,2.08,0.64
2016-07-01,52.233,51.54,52.346,51.411,4.24,1.37
2016-06-30,51.527,51.001,51.619,50.585,4.51,1.03
